breach,type_of_interaction,gaze,talk,distance,pedestrian_gender,actor_gender,transportation,pedestrian_group_size,location,date,coder_id,enter,exit,outcome,group_lead_pedestrian
0,Sign,TRUE,FALSE,5 ft,Woman,M,Walking,1,RIMAC,2018-12-25,1,0:00:32,0:00:40,Diverge,TRUE
0,Sign,TRUE,FALSE,5 ft,Man,M,Walking,2,RIMAC,2018-12-25,1,0:00:42,0:00:46,Diverge,TRUE
0,Sign,TRUE,FALSE,5 ft,Man,M,Walking,2,RIMAC,2018-12-25,1,0:00:42,0:00:46,Diverge,FALSE
1,Sign,TRUE,FALSE,5 ft,Man,M,Bike,1,RIMAC,2018-12-25,1,0:00:00,0:00:00,Break,TRUE
0,Sign,TRUE,FALSE,5 ft,Other/Uncertain,W,Other,,PC,2018-08-23,2,"","","",FALSE
0,Sign,TRUE,FALSE,5 ft,Woman,W,Walking,1,PC,2018-08-23,2,0:00:47,0:00:51,Within Bounds No Divergence,TRUE
0,Sign,TRUE,FALSE,5 ft,Man,W,Skateboard,1,PC,2018-08-23,2,0:01:33,0:01:34,Within Bounds No Divergence,TRUE
0,Sign,TRUE,FALSE,5 ft,Man,W,Walking,1,PC,2018-08-23,2,0:00:17,0:00:20,Within Bounds No Divergence,TRUE
0,Sign,FALSE,FALSE,5 ft,Other/Uncertain,W,Other,,PC,2018-08-23,2,"","","",FALSE
0,Sign,FALSE,FALSE,5 ft,Woman,W,Walking,1,PC,2018-08-23,2,0:00:11,0:00:14,Within Bounds No Divergence,TRUE
0,Sign,FALSE,FALSE,5 ft,Man,W,Walking,1,PC,2018-08-23,2,0:00:58,0:01:01,Within Bounds No Divergence,TRUE
0,Sign,FALSE,FALSE,5 ft,Man,W,Walking,1,PC,2018-08-23,2,0:01:47,0:01:51,Diverge,TRUE
0,Sign,FALSE,FALSE,5 ft,Man,W,Walking,1,PC,2018-08-23,2,0:00:30,0:00:33,Within Bounds No Divergence,TRUE
0,Sign,FALSE,FALSE,5 ft,Man,W,Bike,1,PC,2018-08-23,2,0:01:12,0:01:14,Within Bounds No Divergence,TRUE
0,Sign,TRUE,FALSE,10 ft,Man,W,Walking,1,PC,2018-08-23,2,0:00:43,0:00:45,Within Bounds No Divergence,TRUE
0,Sign,TRUE,FALSE,10 ft,Man,W,Walking,1,PC,2018-08-23,2,0:01:15,0:01:16,Within Bounds No Divergence,TRUE
0,Sign,TRUE,FALSE,10 ft,Man,W,Bike,1,PC,2018-08-23,2,0:02:00,0:02:04,Diverge,TRUE
0,Sign,TRUE,FALSE,10 ft,Man,W,Walking,1,PC,2018-08-23,2,0:00:03,0:00:07,Diverge,TRUE
0,Sign,TRUE,FALSE,10 ft,Man,W,Walking,1,PC,2018-08-23,2,0:01:26,0:01:35,Diverge,TRUE
0,Sign,TRUE,FALSE,10 ft,Man,W,Walking,1,PC,2018-08-23,2,0:00:38,0:00:41,Within Bounds No Divergence,TRUE
0,Sign,TRUE,FALSE,10 ft,Man,W,Walking,1,PC,2018-08-23,2,0:01:52,0:01:54,Within Bounds No Divergence,TRUE
0,Sign,TRUE,FALSE,10 ft,Man,W,Walking,1,PC,2018-08-23,2,0:01:12,0:01:16,Within Bounds No Divergence,TRUE
1,Sign,FALSE,FALSE,10 ft,Man,W,Walking,2,PC,2018-08-23,2,"","",Break,TRUE
1,Sign,FALSE,FALSE,10 ft,Woman,W,Walking,2,PC,2018-08-23,2,"","",Break,FALSE
0,Sign,FALSE,FALSE,10 ft,Man,W,Skateboard,1,PC,2018-08-23,2,0:01:13,0:01:14,Within Bounds No Divergence,TRUE
0,Sign,FALSE,FALSE,10 ft,Other/Uncertain,W,Other,,PC,2018-08-23,2,"","","",FALSE
0,Sign,FALSE,FALSE,10 ft,Man,W,Bike,1,PC,2018-08-23,2,0:00:46,0:00:47,Within Bounds No Divergence,TRUE
1,Sign,FALSE,FALSE,10 ft,Woman,W,Other,1,PC,2018-08-23,2,"","",Break,TRUE
0,Sign,FALSE,FALSE,10 ft,Woman,W,Walking,1,PC,2018-08-23,2,0:00:57,0:01:00,Within Bounds No Divergence,TRUE
0,Sign,FALSE,FALSE,10 ft,Man,W,Walking,2,PC,2018-08-23,2,0:01:12,0:01:18,Diverge,TRUE
0,Sign,FALSE,FALSE,10 ft,Man,W,Walking,2,PC,2018-08-23,2,0:01:12,0:01:18,Diverge,FALSE
1,Sign,FALSE,FALSE,10 ft,Man,W,Walking,1,PC,2018-08-23,2,"","",Break,TRUE
0,Sign,FALSE,FALSE,10 ft,Woman,W,Walking,1,PC,2018-08-23,2,0:00:52,0:00:56,Within Bounds No Divergence,TRUE
1,Sign,FALSE,FALSE,10 ft,Man,W,Walking,1,PC,2018-08-23,2,"","",Break,TRUE
0,Sign,TRUE,FALSE,5 ft,Man,M,Bike,1,PC,2018-08-23,2,0:01:08,0:01:09,Within Bounds No Divergence,TRUE
0,Sign,TRUE,FALSE,5 ft,Man,M,Walking,2,PC,2018-08-23,2,0:00:57,0:01:00,Within Bounds No Divergence,TRUE
0,Sign,TRUE,FALSE,5 ft,Woman,M,Walking,2,PC,2018-08-23,2,0:00:57,0:01:00,Within Bounds No Divergence,FALSE
0,Sign,FALSE,FALSE,5 ft,Man,M,Bike,1,PC,2018-08-23,2,0:00:18,0:00:19,Within Bounds No Divergence,TRUE
0,Sign,FALSE,FALSE,5 ft,Woman,M,Walking,1,PC,2018-08-23,2,0:00:58,0:01:09,Diverge,TRUE
1,Sign,FALSE,FALSE,5 ft,Woman,M,Walking,1,PC,2018-08-23,2,"","",Break,TRUE
0,Sign,FALSE,FALSE,5 ft,Woman,M,Walking,1,PC,2018-08-23,2,0:01:03,0:01:05,Within Bounds No Divergence,TRUE
0,Sign,FALSE,FALSE,5 ft,Man,M,Walking,2,PC,2018-08-23,2,0:01:15,0:01:18,Within Bounds No Divergence,TRUE
0,Sign,FALSE,FALSE,5 ft,Woman,M,Walking,2,PC,2018-08-23,2,0:01:15,0:01:18,Within Bounds No Divergence,FALSE
0,Sign,FALSE,FALSE,5 ft,Man,M,Walking,1,PC,2018-08-23,2,0:01:19,0:01:21,Within Bounds No Divergence,TRUE
0,Sign,FALSE,FALSE,5 ft,Man,M,Walking,1,PC,2018-08-23,2,0:01:28,0:01:31,Within Bounds No Divergence,TRUE
0,Sign,FALSE,FALSE,5 ft,Man,M,Walking,1,PC,2018-08-23,2,0:01:28,0:01:33,Diverge,TRUE
0,Sign,FALSE,FALSE,5 ft,Man,M,Skateboard,1,PC,2018-08-23,2,0:01:34,0:01:36,Within Bounds No Divergence,TRUE
0,Sign,TRUE,FALSE,10 ft,Woman,M,Walking,1,PC,2018-08-23,2,0:00:09,0:00:12,Within Bounds No Divergence,TRUE
0,Sign,TRUE,FALSE,10 ft,Man,M,Walking,2,PC,2018-08-23,2,0:00:18,0:00:26,Diverge,TRUE
0,Sign,TRUE,FALSE,10 ft,Woman,M,Walking,2,PC,2018-08-23,2,0:00:18,0:00:26,Diverge,FALSE
0,Sign,TRUE,FALSE,10 ft,Man,M,Walking,1,PC,2018-08-23,2,0:00:38,0:00:42,Within Bounds No Divergence,TRUE
0,Sign,TRUE,FALSE,10 ft,Woman,M,Walking,1,PC,2018-08-23,2,0:01:04,0:01:14,Diverge,TRUE
0,Sign,TRUE,FALSE,10 ft,Woman,M,Walking,1,PC,2018-08-23,2,0:01:50,0:01:59,Diverge,TRUE
1,Sign,FALSE,FALSE,10 ft,Man,M,Bike,1,PC,2018-08-23,2,"","",Break,TRUE
1,Sign,FALSE,FALSE,10 ft,Woman,M,Walking,1,PC,2018-08-23,2,"","",Break,TRUE
1,Sign,FALSE,FALSE,10 ft,Man,M,Walking,2,PC,2018-08-23,2,"","",Break,TRUE
1,Sign,FALSE,FALSE,10 ft,Woman,M,Walking,2,PC,2018-08-23,2,"","",Break,FALSE
1,Sign,FALSE,FALSE,10 ft,Man,M,Walking,1,PC,2018-08-23,2,"","",Break,TRUE
1,Sign,FALSE,FALSE,10 ft,Woman,M,Walking,1,PC,2018-08-23,2,"","",Break,TRUE
0,Sign,FALSE,FALSE,10 ft,Man,M,Walking,1,PC,2018-08-23,2,0:01:17,0:01:19,Within Bounds No Divergence,TRUE
0,Sign,FALSE,FALSE,10 ft,Man,M,Walking,1,PC,2018-08-23,2,0:01:29,0:01:32,Within Bounds No Divergence,TRUE
1,Sign,FALSE,FALSE,10 ft,Woman,M,Walking,2,PC,2018-08-23,2,"","",Break,TRUE
1,Sign,FALSE,FALSE,10 ft,Man,M,Walking,2,PC,2018-08-23,2,"","",Break,FALSE
0,Sign,FALSE,FALSE,10 ft,Woman,M,Walking,1,PC,2018-08-23,2,0:02:02,0:02:05,Within Bounds No Divergence,TRUE
0,Sign,TRUE,FALSE,5 ft,Man,W,Walking,1,PC,2018-08-29,2,0:00:02,0:00:05,Diverge,TRUE
0,Sign,TRUE,FALSE,5 ft,Woman,W,Walking,1,PC,2018-08-29,2,0:00:02,0:00:07,Diverge,FALSE
0,Sign,TRUE,FALSE,5 ft,Man,W,Walking,1,PC,2018-08-29,2,0:00:35,0:00:40,Diverge,TRUE
0,Sign,TRUE,FALSE,5 ft,Woman,W,Walking,2,PC,2018-08-29,2,0:00:40,0:00:44,Diverge,TRUE
0,Sign,TRUE,FALSE,5 ft,Woman,W,Walking,2,PC,2018-08-29,2,0:00:40,0:00:44,Diverge,FALSE
0,Sign,TRUE,FALSE,5 ft,Man,W,Walking,1,PC,2018-08-29,2,0:01:09,0:01:12,Within Bounds No Divergence,TRUE
0,Sign,TRUE,FALSE,5 ft,Man,W,Walking,1,PC,2018-08-29,2,0:01:12,0:01:16,Diverge,TRUE
0,Sign,TRUE,FALSE,5 ft,Woman,W,Walking,1,PC,2018-08-29,2,0:01:27,0:01:30,Within Bounds No Divergence,TRUE
0,Sign,TRUE,FALSE,5 ft,Man,W,Walking,2,PC,2018-08-29,2,0:00:04,0:00:09,Diverge,TRUE
0,Sign,TRUE,FALSE,5 ft,Man,W,Walking,2,PC,2018-08-29,2,0:00:04,0:00:09,Within Bounds No Divergence,FALSE
0,Sign,TRUE,FALSE,5 ft,Woman,W,Walking,2,PC,2018-08-29,2,0:00:09,0:00:16,Diverge,TRUE
0,Sign,TRUE,FALSE,5 ft,Man,W,Walking,2,PC,2018-08-29,2,0:00:09,0:00:16,Diverge,FALSE
0,Sign,TRUE,FALSE,5 ft,Woman,W,Walking,2,PC,2018-08-29,2,0:00:19,0:00:24,Diverge,TRUE
0,Sign,TRUE,FALSE,5 ft,Man,W,Walking,2,PC,2018-08-29,2,0:00:19,0:00:24,Diverge,FALSE
1,Sign,TRUE,FALSE,5 ft,Man,W,Walking,2,PC,2018-08-29,2,"","",Break,TRUE
0,Sign,TRUE,FALSE,5 ft,Man,W,Walking,2,PC,2018-08-29,2,0:00:20,0:00:24,Diverge,FALSE
0,Sign,TRUE,FALSE,5 ft,Man,W,Walking,1,PC,2018-08-29,2,0:00:11,0:00:22,Diverge,TRUE
0,Sign,TRUE,FALSE,5 ft,Woman,W,Walking,1,PC,2018-08-29,2,0:00:52,0:01:01,Diverge,TRUE
0,Sign,TRUE,FALSE,5 ft,Woman,W,Walking,1,PC,2018-08-29,2,0:00:51,0:00:55,Within Bounds No Divergence,TRUE
0,Sign,TRUE,FALSE,5 ft,Man,W,Walking,2,PC,2018-08-29,2,0:01:42,0:01:47,Diverge,TRUE
0,Sign,TRUE,FALSE,5 ft,Woman,W,Walking,2,PC,2018-08-29,2,0:01:45,0:01:47,Within Bounds No Divergence,FALSE
0,Sign,FALSE,FALSE,5 ft,Man,W,Walking,1,PC,2018-08-29,2,0:00:02,0:00:04,Within Bounds No Divergence,TRUE
0,Sign,FALSE,FALSE,5 ft,Woman,W,Walking,1,PC,2018-08-29,2,0:00:04,0:00:08,Diverge,TRUE
0,Sign,FALSE,FALSE,5 ft,Man,W,Walking,1,PC,2018-08-29,2,0:00:29,0:00:32,Within Bounds No Divergence,TRUE
0,Sign,FALSE,FALSE,5 ft,Woman,W,Walking,1,PC,2018-08-29,2,0:00:33,0:00:35,Within Bounds No Divergence,TRUE
0,Sign,FALSE,FALSE,5 ft,Woman,W,Walking,1,PC,2018-08-29,2,0:01:37,0:01:45,Diverge,TRUE
0,Sign,FALSE,FALSE,5 ft,Man,W,Walking,2,PC,2018-08-29,2,0:01:51,0:01:57,Diverge,TRUE
0,Sign,FALSE,FALSE,5 ft,Man,W,Walking,2,PC,2018-08-29,2,0:01:51,0:01:57,Diverge,FALSE
0,Sign,FALSE,FALSE,5 ft,Man,W,Walking,1,PC,2018-08-29,2,0:00:49,0:00:54,Diverge,TRUE
0,Sign,FALSE,FALSE,5 ft,Man,W,Walking,1,PC,2018-08-29,2,0:01:05,0:01:15,Diverge,TRUE
0,Sign,TRUE,FALSE,10 ft,Man,W,Bike,1,PC,2018-08-29,2,0:00:00,0:00:01,Within Bounds No Divergence,TRUE
0,Sign,TRUE,FALSE,10 ft,Woman,W,Walking,1,PC,2018-08-29,2,0:00:05,0:00:15,Diverge,TRUE
0,Sign,TRUE,FALSE,10 ft,Man,W,Walking,1,PC,2018-08-29,2,0:00:10,0:00:20,Diverge,TRUE
0,Sign,TRUE,FALSE,10 ft,Woman,W,Walking,1,PC,2018-08-29,2,0:00:25,0:00:29,Within Bounds No Divergence,TRUE
0,Sign,TRUE,FALSE,10 ft,Man,W,Walking,2,PC,2018-08-29,2,0:00:51,0:00:55,Diverge,TRUE
0,Sign,TRUE,FALSE,10 ft,Woman,W,Walking,2,PC,2018-08-29,2,0:00:50,0:00:55,Diverge,FALSE
0,Sign,TRUE,FALSE,10 ft,Man,W,Walking,1,PC,2018-08-29,2,0:00:59,0:01:10,Diverge,TRUE
0,Sign,TRUE,FALSE,10 ft,Man,W,Walking,1,PC,2018-08-29,2,0:01:12,0:01:15,Within Bounds No Divergence,TRUE
1,Sign,TRUE,FALSE,10 ft,Man,W,Walking,1,PC,2018-08-29,2,"","",Break,TRUE
0,Sign,TRUE,FALSE,10 ft,Man,W,Walking,1,PC,2018-08-29,2,0:01:53,0:01:59,Diverge,TRUE
0,Sign,TRUE,FALSE,10 ft,Man,W,Walking,1,PC,2018-08-29,2,0:02:00,0:02:04,Diverge,TRUE
1,Sign,TRUE,FALSE,10 ft,Woman,W,Walking,1,PC,2018-08-29,2,"","",Break,TRUE
0,Sign,TRUE,FALSE,10 ft,Man,W,Walking,2,PC,2018-08-29,2,0:00:42,0:00:50,Diverge,TRUE
0,Sign,TRUE,FALSE,10 ft,Man,W,Walking,2,PC,2018-08-29,2,0:00:37,0:00:50,Diverge,FALSE
0,Sign,TRUE,FALSE,10 ft,Man,W,Walking,1,PC,2018-08-29,2,0:00:54,0:01:05,Diverge,TRUE
0,Sign,TRUE,FALSE,10 ft,Man,W,Walking,1,PC,2018-08-29,2,0:01:05,0:01:10,Diverge,TRUE
1,Sign,TRUE,FALSE,10 ft,Man,W,Walking,2,PC,2018-08-29,2,"","",Break,TRUE
1,Sign,TRUE,FALSE,10 ft,Man,W,Walking,2,PC,2018-08-29,2,"","",Break,FALSE
0,Sign,TRUE,FALSE,10 ft,Man,W,Bike,1,PC,2018-08-29,2,0:01:24,0:01:27,Diverge,TRUE
1,Sign,TRUE,FALSE,10 ft,Man,W,Walking,2,PC,2018-08-29,2,"","",Break,TRUE
1,Sign,TRUE,FALSE,10 ft,Man,W,Walking,2,PC,2018-08-29,2,"","",Break,FALSE
0,Sign,TRUE,FALSE,10 ft,Man,W,Walking,1,PC,2018-08-29,2,0:01:47,0:01:50,Within Bounds No Divergence,TRUE
1,Sign,TRUE,FALSE,10 ft,Woman,W,Bike,1,PC,2018-08-29,2,"","",Break,TRUE
1,Sign,FALSE,FALSE,10 ft,Man,W,Walking,1,PC,2018-08-29,2,"","",Break,TRUE
0,Sign,FALSE,FALSE,10 ft,Woman,W,Walking,1,PC,2018-08-29,2,0:00:04,0:00:08,Diverge,TRUE
0,Sign,FALSE,FALSE,10 ft,Man,W,Skateboard,1,PC,2018-08-29,2,0:00:06,0:00:07,Within Bounds No Divergence,TRUE
1,Sign,FALSE,FALSE,10 ft,Man,W,Walking,1,PC,2018-08-29,2,"","",Break,TRUE
0,Sign,FALSE,FALSE,10 ft,Woman,W,Walking,1,PC,2018-08-29,2,0:00:44,0:00:46,Within Bounds No Divergence,TRUE
0,Sign,FALSE,FALSE,10 ft,Woman,W,Walking,2,PC,2018-08-29,2,0:00:49,0:00:52,Within Bounds No Divergence,TRUE
0,Sign,FALSE,FALSE,10 ft,Man,W,Walking,2,PC,2018-08-29,2,0:00:49,0:00:52,Within Bounds No Divergence,FALSE
1,Sign,FALSE,FALSE,10 ft,Man,W,Walking,1,PC,2018-08-29,2,"","",Break,TRUE
0,Sign,FALSE,FALSE,10 ft,Man,W,Walking,2,PC,2018-08-29,2,0:01:43,0:01:51,Diverge,TRUE
0,Sign,FALSE,FALSE,10 ft,Man,W,Walking,2,PC,2018-08-29,2,0:01:39,0:01:51,Diverge,FALSE
1,Sign,FALSE,FALSE,10 ft,Man,W,Walking,1,PC,2018-08-29,2,"","",Break,TRUE
1,Sign,FALSE,FALSE,10 ft,Woman,W,Walking,1,PC,2018-08-29,2,"","",Break,TRUE
1,Sign,FALSE,FALSE,10 ft,Man,W,Walking,4,PC,2018-08-29,2,"","",Break,TRUE
1,Sign,FALSE,FALSE,10 ft,Woman,W,Walking,4,PC,2018-08-29,2,"","",Break,FALSE
1,Sign,FALSE,FALSE,10 ft,Man,W,Walking,4,PC,2018-08-29,2,"","",Break,FALSE
0,Sign,FALSE,FALSE,10 ft,Man,W,Walking,4,PC,2018-08-29,2,0:01:34,0:01:37,Diverge,FALSE
1,Sign,FALSE,FALSE,10 ft,Man,W,Walking,2,PC,2018-08-29,2,"","",Break,TRUE
1,Sign,FALSE,FALSE,10 ft,Woman,W,Walking,2,PC,2018-08-29,2,"","",Break,FALSE
1,Sign,FALSE,FALSE,10 ft,Man,W,Walking,3,PC,2018-08-29,2,"","",Break,TRUE
1,Sign,FALSE,FALSE,10 ft,Man,W,Walking,3,PC,2018-08-29,2,"","",Break,FALSE
1,Sign,FALSE,FALSE,10 ft,Woman,W,Walking,3,PC,2018-08-29,2,"","",Break,FALSE
0,Sign,FALSE,FALSE,10 ft,Man,W,Walking,3,PC,2018-08-29,2,0:01:56,0:01:59,Within Bounds No Divergence,TRUE
0,Sign,FALSE,FALSE,10 ft,Man,W,Walking,3,PC,2018-08-29,2,0:01:56,0:01:59,Within Bounds No Divergence,FALSE
0,Sign,FALSE,FALSE,10 ft,Woman,W,Walking,3,PC,2018-08-29,2,0:01:56,0:01:59,Within Bounds No Divergence,FALSE
0,Sign,TRUE,FALSE,5 ft,Man,M,Walking,1,PC,2018-08-29,2,0:01:06,0:01:12,Diverge,TRUE
0,Sign,TRUE,FALSE,5 ft,Woman,M,Walking,1,PC,2018-08-29,2,0:01:30,0:01:36,Diverge,TRUE
1,Sign,TRUE,FALSE,5 ft,Man,M,Walking,1,PC,2018-08-29,2,"","",Break,TRUE
0,Sign,TRUE,FALSE,5 ft,Man,M,Walking,2,PC,2018-08-29,2,0:01:53,0:01:57,Within Bounds No Divergence,TRUE
0,Sign,TRUE,FALSE,5 ft,Man,M,Walking,2,PC,2018-08-29,2,0:01:53,0:01:57,Within Bounds No Divergence,FALSE
0,Sign,TRUE,FALSE,5 ft,Woman,M,Walking,1,PC,2018-08-29,2,0:01:53,0:02:01,Diverge,TRUE
0,Sign,TRUE,FALSE,5 ft,Man,M,Walking,1,PC,2018-08-29,2,0:00:58,0:01:01,Within Bounds No Divergence,TRUE
0,Sign,TRUE,FALSE,5 ft,Man,M,Walking,4,PC,2018-08-29,2,0:01:45,0:01:49,Within Bounds No Divergence,TRUE
0,Sign,TRUE,FALSE,5 ft,Man,M,Walking,4,PC,2018-08-29,2,0:01:45,0:01:49,Within Bounds No Divergence,FALSE
0,Sign,TRUE,FALSE,5 ft,Woman,M,Walking,4,PC,2018-08-29,2,0:01:45,0:01:49,Within Bounds No Divergence,FALSE
0,Sign,TRUE,FALSE,5 ft,Man,M,Walking,4,PC,2018-08-29,2,0:01:45,0:01:49,Within Bounds No Divergence,FALSE
0,Sign,TRUE,FALSE,5 ft,Man,M,Walking,1,PC,2018-08-29,2,0:01:51,0:01:56,Within Bounds No Divergence,TRUE
0,Sign,FALSE,FALSE,5 ft,Woman,M,Walking,1,PC,2018-08-29,2,0:00:40,0:00:44,Within Bounds No Divergence,TRUE
0,Sign,FALSE,FALSE,5 ft,Man,M,Walking,1,PC,2018-08-29,2,0:01:02,0:01:05,Within Bounds No Divergence,TRUE
0,Sign,FALSE,FALSE,5 ft,Woman,M,Walking,2,PC,2018-08-29,2,0:01:07,0:01:12,Diverge,TRUE
0,Sign,FALSE,FALSE,5 ft,Woman,M,Walking,2,PC,2018-08-29,2,0:01:07,0:01:12,Diverge,FALSE
0,Sign,FALSE,FALSE,5 ft,Man,M,Walking,1,PC,2018-08-29,2,0:01:56,0:02:01,Diverge,TRUE
1,Sign,TRUE,FALSE,10 ft,Man,M,Skateboard,1,PC,2018-08-29,2,"","",Break,TRUE
0,Sign,TRUE,FALSE,10 ft,Man,M,Walking,1,PC,2018-08-29,2,0:00:20,0:00:37,Diverge,TRUE
0,Sign,TRUE,FALSE,10 ft,Woman,M,Walking,1,PC,2018-08-29,2,0:00:51,0:00:55,Within Bounds No Divergence,TRUE
0,Sign,TRUE,FALSE,10 ft,Man,M,Walking,1,PC,2018-08-29,2,0:00:51,0:01:01,Diverge,TRUE
0,Sign,TRUE,FALSE,10 ft,Woman,M,Walking,1,PC,2018-08-29,2,0:01:07,0:01:09,Within Bounds No Divergence,TRUE
1,Sign,TRUE,FALSE,10 ft,Man,M,Walking,1,PC,2018-08-29,2,"","",Break,TRUE
0,Sign,TRUE,FALSE,10 ft,Man,M,Walking,1,PC,2018-08-29,2,0:02:04,0:02:07,Within Bounds No Divergence,TRUE
1,Sign,TRUE,FALSE,10 ft,Woman,M,Walking,1,PC,2018-08-29,2,"","",Break,TRUE
1,Sign,TRUE,FALSE,10 ft,Woman,M,Walking,4,PC,2018-08-29,2,"","",Break,TRUE
1,Sign,TRUE,FALSE,10 ft,Man,M,Walking,4,PC,2018-08-29,2,"","",Break,FALSE
1,Sign,TRUE,FALSE,10 ft,Man,M,Walking,4,PC,2018-08-29,2,"","",Break,FALSE
1,Sign,TRUE,FALSE,10 ft,Man,M,Walking,4,PC,2018-08-29,2,"","",Break,FALSE
1,Sign,TRUE,FALSE,10 ft,Man,M,Walking,1,PC,2018-08-29,2,"","",Break,TRUE
0,Sign,TRUE,FALSE,10 ft,Woman,M,Walking,1,PC,2018-08-29,2,0:01:33,0:01:37,Within Bounds No Divergence,TRUE
1,Sign,TRUE,FALSE,10 ft,Woman,M,Walking,1,PC,2018-08-29,2,"","",Break,TRUE
0,Sign,TRUE,FALSE,10 ft,Man,M,Walking,1,PC,2018-08-29,2,0:01:41,0:01:44,Within Bounds No Divergence,TRUE
1,Sign,TRUE,FALSE,10 ft,Woman,M,Walking,2,PC,2018-08-29,2,"","",Break,TRUE
1,Sign,TRUE,FALSE,10 ft,Woman,M,Walking,2,PC,2018-08-29,2,"","",Break,FALSE
0,Sign,FALSE,FALSE,10 ft,Man,M,Walking,1,PC,2018-08-29,2,0:00:03,0:00:07,Within Bounds No Divergence,TRUE
1,Sign,FALSE,FALSE,10 ft,Man,M,Walking,1,PC,2018-08-29,2,"","",Break,TRUE
1,Sign,FALSE,FALSE,10 ft,Woman,M,Walking,2,PC,2018-08-29,2,"","",Break,TRUE
1,Sign,FALSE,FALSE,10 ft,Woman,M,Walking,2,PC,2018-08-29,2,"","",Break,FALSE
1,Sign,FALSE,FALSE,10 ft,Woman,M,Walking,1,PC,2018-08-29,2,"","",Break,TRUE
1,Sign,FALSE,FALSE,10 ft,Woman,M,Walking,1,PC,2018-08-29,2,"","",Break,TRUE
1,Sign,FALSE,FALSE,10 ft,Man,M,Skateboard,1,PC,2018-08-29,2,"","",Break,TRUE
1,Sign,FALSE,FALSE,10 ft,Woman,M,Walking,2,PC,2018-08-29,2,"","",Break,TRUE
1,Sign,FALSE,FALSE,10 ft,Woman,M,Walking,2,PC,2018-08-29,2,"","",Break,FALSE
1,Sign,FALSE,FALSE,10 ft,Man,M,Walking,1,PC,2018-08-29,2,"","",Break,TRUE
1,Sign,FALSE,FALSE,10 ft,Man,M,Walking,1,PC,2018-08-29,2,"","",Break,TRUE
0,Sign,FALSE,FALSE,10 ft,Man,M,Walking,2,PC,2018-08-29,2,0:00:27,0:00:33,Within Bounds No Divergence,TRUE
0,Sign,FALSE,FALSE,10 ft,Man,M,Walking,2,PC,2018-08-29,2,0:00:27,0:00:33,Within Bounds No Divergence,FALSE
0,Sign,FALSE,FALSE,10 ft,Man,M,Walking,1,PC,2018-08-29,2,0:00:30,0:00:34,Within Bounds No Divergence,TRUE
1,Sign,FALSE,FALSE,10 ft,Woman,M,Walking,1,PC,2018-08-29,2,"","",Break,TRUE
0,Sign,FALSE,FALSE,10 ft,Man,M,Walking,1,PC,2018-08-29,2,0:01:08,0:01:11,Within Bounds No Divergence,TRUE
1,Sign,FALSE,FALSE,10 ft,Woman,M,Walking,1,PC,2018-08-29,2,"","",Break,TRUE
1,Sign,FALSE,FALSE,10 ft,Woman,M,Walking,1,PC,2018-08-29,2,"","",Break,TRUE
0,Sign,TRUE,FALSE,5 ft,Woman,W,Walking,1,PC,2018-08-30,2,0:00:52,0:00:55,Within Bounds No Divergence,TRUE
0,Sign,TRUE,FALSE,5 ft,Man,W,Walking,3,PC,2018-08-30,2,0:00:59,0:01:02,Within Bounds No Divergence,TRUE
0,Sign,TRUE,FALSE,5 ft,Man,W,Walking,3,PC,2018-08-30,2,0:00:59,0:01:02,Within Bounds No Divergence,FALSE
0,Sign,TRUE,FALSE,5 ft,Man,W,Walking,3,PC,2018-08-30,2,0:00:59,0:01:02,Within Bounds No Divergence,FALSE
0,Sign,TRUE,FALSE,5 ft,Man,W,Walking,2,PC,2018-08-30,2,0:01:21,0:01:24,Within Bounds No Divergence,TRUE
0,Sign,TRUE,FALSE,5 ft,Woman,W,Walking,2,PC,2018-08-30,2,0:01:21,0:01:24,Within Bounds No Divergence,FALSE
0,Sign,TRUE,FALSE,5 ft,Woman,W,Walking,2,PC,2018-08-30,2,0:01:31,0:01:34,Within Bounds No Divergence,TRUE
0,Sign,TRUE,FALSE,5 ft,Woman,W,Walking,2,PC,2018-08-30,2,0:01:31,0:01:34,Within Bounds No Divergence,FALSE
0,Sign,TRUE,FALSE,5 ft,Woman,W,Walking,1,PC,2018-08-30,2,0:00:23,0:00:27,Within Bounds No Divergence,TRUE
0,Sign,TRUE,FALSE,5 ft,Woman,W,Walking,1,PC,2018-08-30,2,0:00:30,0:00:34,Within Bounds No Divergence,TRUE
0,Sign,TRUE,FALSE,5 ft,Woman,W,Walking,2,PC,2018-08-30,2,0:01:56,0:02:05,Diverge,TRUE
0,Sign,TRUE,FALSE,5 ft,Woman,W,Walking,2,PC,2018-08-30,2,0:01:56,0:02:05,Diverge,FALSE
0,Sign,TRUE,FALSE,5 ft,Man,W,Bike,1,PC,2018-08-30,2,0:01:57,0:01:59,Diverge,TRUE
0,Sign,FALSE,FALSE,5 ft,Man,W,Walking,1,PC,2018-08-30,2,0:00:36,0:00:46,Diverge,TRUE
0,Sign,FALSE,FALSE,5 ft,Man,W,Walking,3,PC,2018-08-30,2,0:00:41,0:00:49,Diverge,TRUE
0,Sign,FALSE,FALSE,5 ft,Man,W,Walking,3,PC,2018-08-30,2,0:00:41,0:00:49,Diverge,FALSE
0,Sign,FALSE,FALSE,5 ft,Man,W,Walking,3,PC,2018-08-30,2,0:00:41,0:00:49,Diverge,FALSE
